deep_id,bib_ind_and_in_coll,title,title_alternative_keywords,pub_year,pub_year_display,first_production_date,first_production_date_display,first_publish_date,record_type,theater_type,greg_number,stc_or_wing,stc_or_wing2,play_edition_number,book_edition_number,variant_description,edition,total_editions,leaves,illustration_on_tp_or_frontis,dedication_to,commendatory_verses_by,to_the_reader,argument,char_list,actor_list,blackletter,latin,addition_and_correction_attributions,other_paratexts,sr_entries,format,additional_notes,transcript_title,transcript_author,transcript_performance,transcript_latin,transcript_imprint,transcript_explicit,transcript_colophon,transcript_dedication,transcript_commendatory_verses,transcript_to_the_reader,transcript_printed_license,transcript_general_title,transcript_woodcut,transcript_character_list,transcript_actor_list,transcript_argument,transcript_modern_spelling,display_play_type,display_authors,display_genre,display_booksellers,display_printers,display_publishers,display_companies,display_auspices,errata,imprintlocation
52.0,,Jack Juggler,,1562,[1562?],1555.0,1555 [c.1553-c.1558],1562,Single-Play Playbook,None,35a,14837,,1,1,,Q1,3 quartos,20,"Three woodcuts of figures on title page, with ""Iak iugler"" and ""M. boūgrace"" and ""Dame coye"" printed in labels",,,,,Yes,,Yes,,,,"c. Nov, 1562: Entered to William Copland: ""an interlude intituled Iack Iuggeler & m<sup>rs</sup> boundgrace"".",Quarto,,"A new Enterlued for Chyldren to playe named Iacke Iugeler, both wytte, very playsent and merye.",,The Players names. [in single column] Maysters. Boungrace.  A galant | Dame coye.  A Gentlewoman | Iacke Iugler.  the vyce. | Ienkin careaway   A Lackey. | Ales trype and go   A mayd.,,Neuer before Imprented. ,,"Imprinted at London in Temes strete at the Uintre vnpon the thre Crayne wharfe by me Wyllyam Copland [E4v, leaf mis-signed E3]",,,,,,,on title page [<i>A</i>1r],,,A new interlude for children to play named jack juggler both witty very pleasant and merry never before imprinted the players' names masters Bongrace a gallant dame coy a gentlewoman jack juggler the vice jenkin careaway a lackey alice trip and go a maid,Interlude,Anonymous,Comedy,,"Copland, William",,,,,S.9 (Thames St. 2 - Three-Crane Wharf)
54.0,,Jack Juggler,,1570,[c.1570],1555.0,1555 [c.1553-c.1558],1562,Single-Play Playbook,None,35c,14837a.5,,3,3,,Q3,3 quartos,20,Woodcut of a feast scene on title page,,,,,Yes,,Yes,,,,"c. Nov, 1562: Entered to William Copland: ""an interlude intituled Iack Iuggeler & m<sup>rs</sup> boundgrace"".",Quarto,,An Enterlude for chil/dren to play named Iack Iugler / bothe wittie and very plesant.,,The names of the Players. [in double columns with pointed brackets] Maister Boungrace   A Gallant | Dame Coy  A Gentlewoman | Iacke Iugler   The Uice | Ienkin Careaway   A Lackey. | Alice trip and go   A Maid.,,"Newly Imprinted. ... Imprinted at London at the long Shop adioyning vnto Saint Mildreds Churche in the Pultrie, by John Allde.",,"Imprinted at London at the long Shop adioyning vnto Saint Mildreds Churche in the Pultrie, by John Allde. [E4v]",,,,,,,on title page [A1r],,,An interlude for children to play named jack juggler both witty and very pleasant newly imprinted the names of the players master Bongrace a gallant dame coy a gentlewoman jack juggler the vice jenkin careaway a lackey alice trip and go a maid imprinted at london at the long shop adjoining unto saint mildred's church in the poultry by john allde,Interlude,Anonymous,Comedy,,"Allde, John",,,,,O.1 (Royal Exchange - St. Mildred's Church)
61.0,5016.01,Ferrex and Porrex (Gorboduc),,1590,1590,1562.0,1562 [Jan 18],1565,Single-Play Playbook,None,39c,17029 (pt. 2),,3,3,,Q1,"1 octavo, 1 octavo (bibliographically independent and in collection), 1 quarto (bibliographically independent and in collection)",28,,,,,Yes,Yes,,Yes,,,"""The Order of the dumbe shewe <i>before the first Act, and the signification thereof</i>"" [A2v]","c. Sep, 1565: Entered to William Griffith: ""A Tragie [<i>sic</i>] of gorboduc where iij act<i>es</i> were wretten by Thomas norton and the laste by Thomas Sackvyle &c"".",Quarto,"Greg writes, ""It seems likely, from the number of copies that survive,"" that this edition of the play ""was also issued independently"" (<i>Bibliography</i>, 1:117).","THE Tragedie of Gorboduc,","<i>whereof three Actes were writ</i>ten by <i>Thomas Norton</i>, and the two last by <i>Thomas Sackuyle</i>.","Set forth as the same was shewed before the Queenes most excellent Maiesty, in her highnes Court of Whitehall, by the Gentlemen of the Inner Temple.",,"AT LONDON,  Printed by <i>Edward Allde</i> for <i>Iohn</i> Perrin, and are to be sold in Paules Church-<i>yard, at the signe of the</i> Angell.  1590.",The ende of the Tragedie of King <i>Gorboduc.</i> [G4v],,,,,,,,"""The names of the Speakers"" [A2r]",,"""The Argument of the Tragedie"" [A2r]",the tragedy of gorboduc whereof three acts were written by Thomas Norton and the two last by Thomas Sackville set forth as the same was showed before the queen's most excellent majesty in her highness' court of Whitehall by the gentlemen of the inner temple at London printed by Edward allde for john perrin and are to be sold in paul's churchyard at the sign of the angel. 1590.,Inns of Court,"Norton, Thomas; Sackville, Thomas",Tragedy,,"Allde, Edward","Perrin, John",,,,A.3 (Paul's Churchyard - Northeast)
62.0,,King Darius,,1565,1565,1565.0,1565,1565,Single-Play Playbook,None,40a,6277,,1,1,,Q1,2 quartos,32,,,,,,Yes,,Yes,,,"""The Songe"" [H4r]","c. Oct, 1565: Entered to Thomas Colwell: ""a playe intituled of the story of king Daryous beyinge taken oute of the iii<sup>de</sup> & iiij<sup>th</sup> chapeter of the iij<sup>de</sup> boke of Esdras &c"".",Quarto,,"A Pretie new Enterlude both pithie & pleasaunt of  the Story of Kyng Daryus, Beinge taken out of the third and fourth Chapter of  the thyrd booke of Esdras.",,"[in single column] The names of the Players. | The Prolocutor. [in double columns] Iniquytie.  Charytie. |  Importunytie.  Parcyalytie. |  Equytie.  Daryus kynge. | Agreable.  Perplexitie. | Preparatus.  Curyosytie. | Iuda.  Persya. | Medey.  Aethyopia. | Constancie.  Optymates. | Anagnostes.  Stipator primus. | Stipator secūdus.   Zorobabell. [in single column, centered below others] Syxe persons may easely play  it.",,"<i>IMPRYNTED AT LONDON IN  FLETE</i>-streat beneath the Conduite, at the sygne of S. Iohn Euangelyst by  Thomas Colwell.  <i>Anno Domini.  M.D.LXV.  In October</i>.",,,,,,,,,on title page [A1r],,,A pretty new interlude both pithy and pleasant of the story of king darius being taken out of the third and fourth chapter of the third book of esdras the names of the players the prolocutor iniquity charity importunity partiality equity darius king agreeable perplexity preparatus curiosity Judah Persia Medea Ethiopia constancy optimates anagnostes stipator primus stipator secundus zorobabel six persons may easily play it imprinted at London in fleet street beneath the conduit at the sign of St. John Evangelist by Thomas colwell anno domini MDLXV in October,Interlude,Anonymous,Protestant Moral,,"Colwell, Thomas",,,,,W.5 (Fleet St. - Conduit / Salisbury Court)
63.0,,King Darius,,1577,1577,1565.0,1565,1565,Single-Play Playbook,None,40b,6278,,2,2,,Q2,2 quartos,32,,,,,,Yes,,Yes,,,"""The Song"" [H4r]","c. Oct, 1565: Entered to Thomas Colwell: ""a playe intituled of the story of king Daryous beyinge taken oute of the iii<sup>de</sup> & iiij<sup>th</sup> chapeter of the iij<sup>de</sup> boke of Esdras &c"".",Quarto,,"A preaty new Enterlude, both pythie and pleasaunt, of  the Story of King Daryus. Being taken out of the thyrde and fourth Chapter of  the thyrde Booke of Esdras.",,"[in single column] The names of the Players. | The Prolocutor. [in double columns]  Iniquitie.  Charitie. |  Importunitie.  Parciallitie. |  Equitie.  Daryus King. | Agreeable.  Perplexitie. | Preparatus.  Curyositie. | Iuda.  Persia. | Medey.  Aethyopia. | Constancie.  Optimates. | Anagnostes.  Stipator prymus. | Stipator secūdus.   Zorobabell. [in single column, centered below others] Syx persons may easily play it.",,"Imprinted at London in Fleetestreate, beneath the Conduite, at the sygne of S. Iohn Euangelist, by  Hugh Iackson.  Anno Domini. 1577.",,,,,,,,,on title page [A1r],,,A pretty new interlude both pithy and pleasant of the story of king darius being taken out of the third and fourth chapter of the third book of esdras the names of the players the prolocutor iniquity charity importunity partiality equity darius king agreeable perplexity preparatus curiosity Judah Persia Medea Ethiopia constancy optimates anagnostes stipator primus stipator secundus zorobabel six persons may easily play it imprinted at London in fleet street beneath the conduit at the sign of St. John Evangelist by hugh Jackson anno domini 1577,Interlude,Anonymous,Protestant Moral,,"Jackson, Hugh",,,,,W.5 (Fleet St. - Conduit / Salisbury Court)
64.0,,Lusty Juventus,,1551,[1551?],1550.0,1550 [1547-1553],1551,Single-Play Playbook,None,41c,25148,,1,1,,Q1,3 quartos,18,,,,,,Yes,,Yes,,,,"Aug 14, 1560: Entered to John King: ""a playe Called Iuventus"".",Quarto,"In <i>The Stationers' Company and the Printers of London, 1501-1557</i> (Cambridge: Cambridge UP, 2013), Peter W. M. Blayney dates this edition to ""1551"" (Appendix K, 2:1055).","An Enterlude called Lusty Iuuentus. Liuely describyng the frailtie of youth: of nature, prone to vyce: by grace and good councell traynable to vertue.",,"[in single column] The Personages that speake, | Messenger. |  Lusty Iuuentus | Good councell. | Knowledge. | Sathan the Deuyl. | Hypocrisie. |  Felowshyp. | Abhominable liuing. | Gods mercyfull promyses | Foure may play it easely, takyng such partes as they thinke best: so that any one tak of those partes that be not in place at once.",,,Finis. quod R. Weuer. [E2v],"Imprinted at London in Paules churche yeard, by Abraham Uele, at the sygne of the Lambe. [E2v]",,,,,,,on title page [A1r],,,An interlude called lusty juventus lively describing the frailty of youth of nature prone to vice by grace and good counsel trainable to virtue the personages that speak messenger lusty juventus good counsel knowledge satan the devil hypocrisy fellowship abominable living god's merciful promises four may play it easily taking such parts as they think best so that any one take of those parts that be not in place at once,Interlude,"Wever, R.",Anti-Catholic Moral,,"Wyer, John","Veale, Abraham",,,,A.6 (Paul's Churchyard - East)
66.0,,Lusty Juventus,,1565,[c.1565],1550.0,1550 [1547-1553],1551,Single-Play Playbook,None,41b,25149.5,,3,3,,Q3,3 quartos,20,,,,,,Yes,,Yes,,,,"Aug 14, 1560: Entered to John King: ""a playe Called Iuventus"".",Quarto,,"An Enterlude called lusty Iuuentus. Lyuely describing the frailtie of youth: of natur, prone to vyce: by grace and good counsayll, traynable to vertue.",,"[in single column] The parsonages that speake. | Messenger. |  Lusty Iuuentus. | Good counsaill. | Knowledge. | Sathan the deuyll. |  Hypocrisie. | Felowship. | Abhominable lyuing. | Gods mercifull promises. |  Foure may play it easely, taking such partes as they thinke best: so that any  one take of those partes that be not in place at once.",,,Finis Quod R. Weuer. [E3r],"Imprynted at London, in Lothbury, ouer agaynst Sainct Margarits Church, by Wyllyam Copland. [E3r]",,,,,,,on title page [A1r],,,An interlude called lusty juventus lively describing the frailty of youth of nature prone to vice by grace and good counsel trainable to virtue the personages that speak messenger lusty juventus good counsel knowledge satan the devil hypocrisy fellowship abominable living god's merciful promises four may play it easily taking such parts as they think best so that any one take of those parts that be not in place at once,Interlude,"Wever, R.",Anti-Catholic Moral,,"Copland, William",,,,,H.9 (Cripplegate and Moorgate Within - Lothbury)
68.0,,The Cruel Debtor,,1566,[1566],1565.0,1565 [c.1560-1565],1566,Single-Play Playbook,None,43a,24934,,1,1,,Q1,1 quarto,[imperfect],,,,,,,,Yes,,,,"c. Mar, 1566: Entered to Thomas Colwell: ""a ballet intituled an interlude the Cruell Detter by Wager"".",Quarto,Imperfect copy: survives in four leaves only.,[no title page],,,,,,,,,,,,,,,,,Interlude,"Wager, W. (?)",Interlude,,"Colwell, Thomas",,,,,
73.0,,The Life and Repentance of Mary Magdalene,,1567,1567,1558.0,1558 [c.1550-1566],1566,Single-Play Playbook,None,47a(†),24932a,,1,1,There are two issues of this edition: Greg 47a(*) is dated 1566; Greg 47a(†) is dated 1567. See also Greg ,Q1,1 quarto,36,,,,,,Yes,,Yes,,,,"c. Dec-Jan, 1567: Entered to John Charlewood: ""an interlude of the Repentaunce of mary magdalen &c"".",Quarto,,"A new Enterlude, ... entreating of the Life and  Repentaunce of Marie Magdalene: not only godlie, learned and fruitefull, but  also well furnished with pleasaunt myrth and pastime, very delectable for those  which shall heare or reade the same.",Made by the learned clarke Lewis Wager.,"The names of the Players. [in double columns] Infidelitie the Uice.  The Lawe. | Marie Magdalene.  Knowledge of sinne. | Pride of life.  Christ Iesus. | Cupiditie.  Fayth. | Carnall Concupiscence.  Repentaunce. | Simon the Pharisie.  Iustification. | Malicious Iudgement.  Loue. [in single column, centered below others] Foure may easely play this Enterlude.",,"neuer before this tyme imprinted, ... Imprinted at London, by Iohn  Charlewood, dwelling in Barbican, at the signe of the halfe Eagle and the Key.  Anno. 1567.",,,,,,,,,on title page [A1r],,,A new interlude never before this time imprinted entreating of the life and repentance of mary Magdalene not only godly learned and fruitful but also well furnished with pleasant mirth and pastime very delectable for those which shall hear or read the same made by the learned clerk lewis wager the names of the players infidelity the vice the law mary Magdalene knowledge of sin pride of life Christ jesus cupidity faith carnal concupiscence repentance simon the Pharisee justification malicious judgment love four may easily play this interlude. imprinted at London by john charlewood dwelling in barbican at the sign of the half eagle and the key anno 1567,Interlude,"Wager, Lewis",Biblical Interlude,,"Charlewood, John",,,,,I.1 (Cripplegate Without - Barbican)
76.0,,Like Will to Like,,1568,1568,1568.0,1568 [1562-1568],1568,Single-Play Playbook,None,50a,11473,,1,1,,Q1,3 quartos,22,,,,,,Yes,,Yes,,,"""A song"" [F2r]","c. Sep, 1568: Entered to John Allde: ""a play lyke Wyll to lyke q<sup>d</sup> the Devell to the Collyer"".<br />Apr 22, 1640: Transferred from Elizabeth Allde decd. to Richard Oulton: ""saluo Iure cuiuscunq<i>ue</i> ... Like to like. quoth the divell to the Collier.""",Quarto,,"An Enterlude Intituled/ Like wil to like quod the Deuel to the Colier, very godly and ful of plesant mirth.  Wherin is declared not onely what punishement  followeth those that wil rather followe licentious liuing, then to esteem &  followe good councel: and what great benefits and commodities they receiue that  apply them vnto vertuous liuing and good exercises.",Made by Vlpian Fulwel.,"Fiue may easely play this enterlude. The  names of the players<sup>.</sup> [in groups, joined by vertical rules, in double columns; group 1, column 1] The Prologue | Tom Tospot | Hankin hangman | Tom Colier | for one [group 2, column 2] Hance | Uertuous life | Godes promises | Cutbert cutpurs | for one [group 3, column 1] Lucifer | Ralfe Roister | Good fame | Seueritie | for one [group 4, column 2] Philip Fleming | Pierce Pickpurs | Honour | for another [in single columns, centered below others] Nichol newfangle the vice.",,Imprinted at Lōdon at the long shop adioyning  vnto S. Mildreds Churche in the Pultrie by Iohn Allde. Anno Domini 1568.,Finis. q Vlpian Fulwel. [F1v],,,,,,,,on title page [A1r],,,An interlude entitled like will to like quoth the devil to the collier very godly and full of pleasant mirth wherein is declared not only what punishment followeth those that will rather follow licentious living than to esteem and follow good counsel and what great benefits and commodities they receive that apply them unto virtuous living and good exercises made by Ulpian fulwel five may easily play this interlude the names of the players the prologue hance tom tosspot hankin hangman for one virtuous life god's promises for one tom collier Cuthbert cutpurse Lucifer Philip fleming Ralph roister good fame for one pierce pickpurse honor for another severity Nichol newfangle the vice imprinted at London at the long shop adjoining unto St. mildred's church in the poultry by john allde. Anno domini 1568.,Interlude,"Fulwel, Ulpian",Moral Interlude,,"Allde, John",,,,,O.1 (Royal Exchange - St. Mildred's Church)
77.0,,Like Will to Like,,1569,[after 1568?],1568.0,1568 [1562-1568],1568,Single-Play Playbook,None,50b,11473.5,,2,2,,Q2,3 quartos,22,,,,,,Yes,,Yes,,,"""A song"" [F2r]","c. Sep, 1568: Entered to John Allde: ""a play lyke Wyll to lyke q<sup>d</sup> the Devell to the Collyer"".<br />Apr 22, 1640: Transferred from Elizabeth Allde decd. to Richard Oulton: ""saluo Iure cuiuscunq<i>ue</i> ... Like to like. quoth the divell to the Collier.""",Quarto,,"An Enterlude intituled/ Like  wil to like quod the Deuil to the Colier, very godly & ful of pleasant  mirth. Wherin is declared not onely what punishment foloweth those that wil rather folowe licentious liuing, then to esteem & folowe good councel: and what great benefits and commodities they receiue that apply them vnto vertuous liuing and good exercises.",Made by Vlpian Fulwel.,"Fiue may easely play this Enterlude. The names of the players. [in groups, joined by vertical rules, in double columns; group 1, column 1] The Prologue | Tom Tospot | Hankin hangman | Tom Colier | for one [group 2, column 2] Hance | Uertuous life | Gods promises | Cutbert cutpurs | for one [group 3, column 1] Lucifer | Ralfe Roister | Good Fame | Seueritie | for one [group 4, column 2] Philip Flemming | Pierce Pickpurs | Honour. | for another [in single column, centered below others] Nichol Newfangle. the vice.",,Imprinted at Lōdon at the long shop adioyning vnto Saint Mildreds Church in the Pultrie by Iohn Allde.,FINIS. q Vlpian Fulwel. [F1v],,,,,,,,on title page [A1r],,,An interlude entitled like will to like quoth the devil to the collier very godly and full of pleasant mirth wherein is declared not only what punishment followeth those that will rather follow licentious living than to esteem and follow good counsel and what great benefits and commodities they receive that apply them unto virtuous living and good exercises made by Ulpian fulwel five may easily play this interlude the names of the players the prologue hance tom tosspot hankin hangman for one virtuous life god's promises for one tom collier Cuthbert cutpurse Lucifer Philip fleming Ralph roister good fame for one pierce pickpurse honor for another severity Nichol newfangle the vice imprinted at London at the long shop adjoining unto Saint mildred's church in the poultry by john allde.,Interlude,"Fulwel, Ulpian",Moral Interlude,,"Allde, John",,,,,O.1 (Royal Exchange - St. Mildred's Church)
