Text,Label
",""            "",""               Mower."",""               Your worship I trust will remember me?"",""            "",""            "",""               Rice."",""               Remember thee fellow? what else,"",""               Follow me to the towne."",""            "",""            Enter the king, Leicester, with a Bishop for the crowne."",""            "",""               Lei."",""               Be patient good my lord, cease to lament,"",""               "",""                  Imagine Killingworth castell were your co",Non
"urt,"",""               And that you lay for pleasure here a space,"",""               Not of compulsion or neceissitie."",""            "",""            "",""               Edw."",""               Leister, if gentle words might comfort me,"",""               Thy speeches long agoe had easde my sorrowes,"",""               For kinde and louing hast thou alwaies beene:"",""               The greefes of priuate men are soone allayde,"",""               But not of kings, the forrest Deare being strucke"",""             ",Non
"  Runnes to an herbe that closeth vp the wounds,"",""               But when the imperiall Lions flesh is gorde,"",""               He rends and teares it with his wrathfull pawe,"",""               Highly scorning, that the lowly earth"",""               Should drinke his bloud, mounts vp into the ayre,"",""               And so it fares with me, whose dauntlesse minde"",""               The ambitious Mortimer would seeke to curbe,"",""               And that vnnaturall Queene false Isabell,"",""              ",Non
" "",""               That thus hath pent and mu'd me in a prison,"",""               For such outragious passions cloye my soule,"",""               As with the wings of rancor and disdaine,"",""               Full often am I sowring vp to heauen,"",""               To plaine me to the gods against them both."",""               But when I call to minde I am a king,"",""               Me thinkes I should reuenge me of the wronges,"",""               That Mortimer and Isabell haue done."",""               But what ",Non
"are kings, when regiment is gone,"",""               But perfect shadowes in a sun-shine day?"",""               My nobles rule, I beare the name of king,"",""               I weare the crowne, but am contrould by them,"",""               By Mortimer, and my vnconstant Queene,"",""               Who spots my nuptiall bed with infamie,"",""               Whilst I am lodgd within this caue of care,"",""               Where sorrow at my elbow still attends,"",""               To companie my hart with sad laments,""",Non
",""               "",""                  That bleedes within me for this strange exchange."",""               But tell me, must I now resigne my crowne,"",""               To make vsurping Mortimer a king?"",""            "",""            "",""               Bish."",""               Your grace mistakes, it is for Englands good,"",""               And princely Edwards right we craue the crowne."",""            "",""            "",""               Edw."",""               No, tis for Mortimer, not Edwards head,"",""         ",Non
"      For hees a lambe, encompassed by Woolues,"",""               Which in a moment will abridge his life:"",""               But if proud Mortimer do weare this crowne,"",""               Heauens turne it to a blaze of quenchelesse fier,"",""               Or like the snakie wreathe of Tisiphon,"",""               "",""               Engirt the temples of his hatefull head,"",""               So shall not Englands Vines be perished,"",""               But Edwards name suruiues, though Edward dies."",""         ",Non
"   "",""            "",""               Lei."",""               My lord, why waste you thus the time away,"",""               They stay your answer, will you yeeld your crowne?"",""            "",""            "",""               Edw."",""               Ah Leister, way, how hardly I can brooke"",""               To loose my crowne and kingdome, without cause,"",""               To giue ambitious Mortimer my right,"",""               That like a mountaine ouerwhelmes my blisse."",""               In which extreame my mi",Non
"nde here murthered is:"",""               But what the heauens appoint, I must obaye,"",""               Here, take my crowne, the life of Edward too,"",""               Two kings in England cannot raigne at once:"",""               But stay a while, let me be king till night,"",""               That I may gaze vpon this glittering crowne,"",""               So shall my eyes receiue their last content,"",""               My head, the latest honor dew to it,"",""               And ioyntly both yeeld vp their wis",Non
"hed right."",""               Continue euer thou celestiall sunne,"",""               Let neuer silent night possesse this clime,"",""               Stand still you watches of the element,"",""               All times and seasons rest you at a stay,"",""               "",""                  That Edward may be still faire Englands king:"",""               But dayes bright beames dooth vanish fast away,"",""               And needes I must resigne my wished crowne,"",""               In humaine creatures, nurst wit",Non
"h Tigers milke,"",""               Why gape you for your soueraignes ouerthrow?"",""               My diadem I meane, and guiltlesse life,"",""               See monsters see, ile weare my crowne againe,"",""               What, feare you not the furie of your king?"",""               But haplesse Edward, thou art fondly led,"",""               They passe not for thy frownes as late they did,"",""               But seekes to make a new elected king,"",""               Which fils my mind with strange despairing ",Non
"thoughts,"",""               Which thoughts are martyred with endles torments."",""               And in this torment, comfort finde I none,"",""               But that I feele the crowne vpon my head,"",""               And therefore let me weare it yet a while."",""            "",""            "",""               Tru."",""               My Lorde, the parlement must haue present newes,"",""               And therefore say, will you resigne or no."",""            "",""            The king rageth."",""            "",""   ",Non
"            Edw."",""               Ile not resigne, but whilst I liue,"",""               Traitors be gon, and ioine you with Mortimer,"",""               "",""               Elect, conspire, install, do what you will,"",""               Their bloud and yours shall seale these treacheries."",""            "",""            "",""               Bish."",""               This answer weele returne, and so farewell."",""            "",""            "",""               Leist."",""               Call them againe my lorde, and sp",Non
"eake them faire,"",""               For if they goe, the prince shall lose his right."",""            "",""            "",""               Edward."",""               Call thou them back, I haue no power to speake."",""            "",""            "",""               Lei."",""               My lord, the king is willing to resigne."",""            "",""            "",""               Bish."",""               If he be not, let him choose."",""            "",""            "",""               Edw."",""               O would I might, ",Non
"but heauens & earth conspire"",""               "",""                  To make me miserable: heere receiue my crowne,"",""               Receiue it? no, these innocent hands of mine"",""               Shall not be guiltie of so foule a crime,"",""               He of you all that most desires my bloud,"",""               And will be called the murtherer of a king,"",""               Take it: what are you mooude, pitie you me?"",""               Then send for vnrelenting Mortimer"",""               "",""            ",Non
"   And Isabell, whose eyes beene turnd to steele,"",""               Will sooner sparkle fire then shed a teare:"",""               Yet stay, for rather then I will looke on them,"",""               Heere, heere: now sweete God of heauen,"",""               Make me despise this transitorie pompe,"",""               And sit for aye inthronized in heauen,"",""               Come death, and with thy fingers close my eyes,"",""               Or if I liue, let me forget my selfe."",""            "",""            Enter",Non
" Bartley."",""            "",""               Bartley."",""               My lorde."",""            "",""            "",""               Edw."",""               Call me not lorde,"",""               Away, out of my sight, ah pardon me,"",""               Greefe makes me lunatick,"",""               Let not that Mortimer protect my sonne,"",""               More safetie is there in a Tigers iawes,"",""               This his imbrasements, beare this to the queene,"",""               Wet with my teares, and dried againe wi",Non
"th sighes,"",""               If with the sight thereof she be not mooued,"",""               Returne it backe and dip it in my bloud,"",""               Commend me to my sonne, and bid him rule"",""               Better then I, yet how haue I transgrest,"",""               Vnlesse it be with too much clemencie?"",""            "",""            "",""               Tru."",""               And thus, most humbly do we take our leaue."",""            "",""            "",""               Edward."",""               Farewell, I",Non
" know the next newes that they bring,"",""               "",""                  Will be my death, and welcome shall it be,"",""               To wretched men death is felicitie."",""            "",""            "",""               Leist."",""               An other poast, what newes bringes he?"",""            "",""            "",""               Edw."",""               Such newes as I expect, come Bartley, come,"",""               And tell thy message to my naked brest."",""            "",""            "",""               B",Non
"art."",""               My lord, thinke not a thought so villanous"",""               Can harbor in a man of noble birth."",""               To do your highnes seruice and deuoire,"",""               And saue you from your foes, Bartley would die."",""            "",""            "",""               Leist."",""               My lorde, the counsell of the Queene commaunds,"",""               That I resigne my charge."",""            "",""            "",""               Edw."",""               And who must keepe mee now, m",Non
"ust you my lorde?"",""            "",""            "",""               Bart."",""               I, my most gratious lord, so tis decreed."",""            "",""            "",""               Edw."",""               By Mortimer, whose name is written here,"",""               Well may I rent his name, that rends my hart,"",""               This poore reuenge hath something easd my minde,"",""               So may his limmes be torne, as is this paper,"",""               Heare me immortall loue, and graunt it too."",""     ",Non
"       "",""            "",""               Bart."",""               Your grace must hence with mee to Bartley straight."",""            "",""            "",""               Edw."",""               Whether you will, all places are alike,"",""               And euery earth is fit for buriall."",""            "",""            "",""               Leist."",""               Fauor him my lord, as much as lieth in you."",""            "",""            "",""               Bart."",""               Euen so betide my soule as I vse him.""",Non
",""            "",""            "",""               Edw."",""               Mine enemie hath pitied my estate,"",""               And thats the cause that I am now remooude."",""            "",""            "",""               Bartley."",""               And thinkes your grace that Bartley will bee cruell?"",""            "",""            "",""               Edw."",""               I know not, but of this am I assured,"",""               That death ends all, and I can die but once,"",""               Leicester, farewell."",""",Non
"            "",""            "",""               "",""               Leicester."",""               Not yet my lorde, ile beare you on your waye."",""            "",""            Exeunt omnes."",""            Enter Mortimer, and Queene Isabell."",""            "",""               Mor. iu."",""               Faire Isabell, now haue we our desire,"",""               The proud corrupters of the light-brainde king,"",""               Haue done their homage to the lostie gallowes,"",""               And he himselfe lies in cap",Non
"tiuitie,"",""               Be rulde by me, and we will rule the realme,"",""               In any case, take heed of childish feare,"",""               For now we hould an old Wolfe by the eares,"",""               That if he flip will seaze vpon vs both,"",""               And gripe the sorer being gript himselfe,"",""               Thinke therefore madam that imports as much,"",""               To erect your sonne withall the speed we may,"",""               And that I be protector ouer him,"",""              ",Non
" For our behoofe will beare the greater sway"",""               When as a kings name shall be vnder writ."",""            "",""            "",""               Qu."",""               Sweet Mortimer, the life of Isabell,"",""               "",""               Be thou perswaded, that I loue thee well,"",""               And therefore so the prince my sonne be safe,"",""               Whome I esteeme as deare as these mine eyes,"",""               Conclude against his father what thou wilt,"",""               And I my se",Non
"lfe will willinglie subscribe."",""            "",""            "",""               Mort. iu."",""               First would I heare newes that hee were deposde,"",""               And then let me alone to handle him."",""            "",""            "",""               "",""               Enter Messenger."",""            "",""            "",""               Mor. iu."",""               Letters, from whence?"",""            "",""            "",""               Messen."",""               From Killing worth my lorde."",""            ",Non
""",""            "",""               Qu."",""               How fares my lord the king?"",""            "",""            "",""               Messen."",""               In health madam, but full of pensiuenes."",""            "",""            "",""               Queene."",""               Alas poore soule, would I could ease his greefe,"",""               Thankes gentle Winchester, sirra, be gon."",""            "",""            "",""               Winchester."",""               The king hath willingly resignde his crowne."",""  ",Non
"          "",""            "",""               Qu."",""               O happie newes, send for the prince my sonne."",""            "",""            "",""               Bish."",""               Further, or this letter was sealed, Lord Bartley came,"",""               So that he now is gone from Killingworth,"",""               And we haue heard that Edmund laid a plot,"",""               To set his brother free, no more but so,"",""               The lord of Bartley is so pitifull,"",""               As Leicester that ",Non
"had charge of him before."",""            "",""            "",""               Qu."",""               Then let some other be his guardian."",""            "",""            "",""               Mor. iu."",""               Let me alone, here is the priuie seale,"",""               Whose there, call hither Gurney and Matreuis,"",""               "",""               To dash the heauie headed Edmunds drift,"",""               "",""                  Bartley shall be dischargd, the king remooude,"",""               And none but we",Non
" shall know where he lieth."",""            "",""            "",""               Qu."",""               But Mortimer, as long as he suruiues"",""               What safetie rests for vs, or for my sonne?"",""            "",""            "",""               Mort. iu."",""               Speake, shall he presently be dispatch'd and die?"",""            "",""            "",""               Queene."",""               I would hee were, so it were not by my meanes."",""            "",""            "",""               "",""             ",Non
"  Enter Matreuis and Guruey."",""            "",""            "",""               Mortim. iu."",""               Inough Matreuis, write a letter presently"",""               Vnto the Lord of Bartley from our selfe,"",""               That he resigne the king to thee and Gurney,"",""               "",""               And when tis done, we will subscribe our name."",""            "",""            "",""               Matr."",""               It shall be done my lord."",""            "",""            "",""               Mort. iu",Non
"."",""               Gurney."",""            "",""            "",""               Gurn."",""               My Lorde."",""            "",""            "",""               Mort. iu."",""               As thou intendest to rise by Mortimer,"",""               "",""               Who now makes Fortunes wheele turne as he please,"",""               Seeke all the meanes thou canst to make him droope,"",""               And neither giue him kinde word, nor good looke."",""            "",""            "",""               Gurn."",""     ",Non
"          "",""                  I warrant you my lord."",""            "",""            "",""               Mort. iu."",""               And this aboue the rest, because we heare"",""               That Edmund casts to worke his libertie,"",""               Remooue him still from place to place by night,"",""               And at the last, he come to Killingworth,"",""               And then from thence to Bartley back againe:"",""               And by the way to make him fret the more,"",""               Speake cur",Non
"stlie to him, and in any case"",""               Let no man comfort him, if he chaunce to weepe,"",""               But amplifie his greefe with bitter words."",""            "",""            "",""               Matre."",""               Feare not my Lord, weele do as you commaund."",""            "",""            "",""               Mor. iu."",""               So now away, post thither wards amaine."",""            "",""            "",""               Qu."",""               Whither goes this letter, to my lord the king?"",",Non
"""               Commend me humblie to his Maiestie,"",""               And tell him, that I labour all in vaine,"",""               To ease his greefe, and worke his libertie:"",""               "",""                  And beare him this, as witnesse of my loue."",""            "",""            "",""               Matre."",""               "",""                  I will madam."",""            "",""            Exeunt Matreuis and Gurney."",""            Manent Isabell and Mortimer."",""            Enter the yong Prince, and",Non
" the Earle of Kent talking with him."",""            "",""               Mor. iu."",""               Finely dissembled, do so still sweet Queene,"",""               Heere comes the yong prince, with the Earle of Kent."",""            "",""            "",""               Qu."",""               Some thing he whispers in his childish eares."",""            "",""            "",""               Mort. iu."",""               If he haue such accesse vnto the prince,"",""               Our plots and stratagems will soone be dasht",Non
"."",""            "",""            "",""               Queen."",""               Vse Edmund friendly, as if all were well."",""            "",""            "",""               Mor. iu."",""               How fares my honorable lord of Kent?"",""            "",""            "",""               Edmun."",""               In health sweete Mortimer, how fares your grace."",""            "",""            "",""               Queene."",""               Well, if my Lorde your brother were enlargde."",""            "",""            "",""     ",Non
"          Edm."",""               I heare of late he hath deposde himselfe."",""            "",""            "",""               Queen."",""               The more my greefe."",""            "",""            "",""               Mortim. iu."",""               And mine."",""            "",""            "",""               Edmun."",""               Ah they do dissemble."",""            "",""            "",""               Queen."",""               Sweete sonne come hither, I must talke with thee."",""            "",""            "",""   ",Non
"            Mortim. iu."",""               Thou being his vnckle, and the next of bloud,"",""               Doe looke to be protector ouer the prince."",""            "",""            "",""               Edm."",""               Not I my lord: who should protect the sonne,"",""               But she that gaue him life, I meane the Queene?"",""            "",""            "",""               "",""               Prin."",""               Mother, perswade me not to weare the crowne,"",""               Let him be king, I am to",Non
"o yong to raigne."",""            "",""            "",""               Queene."",""               But bee content, seeing it his highnesse pleasure."",""            "",""            "",""               Prin."",""               Let me but see him first, and then I will."",""            "",""            "",""               Edmund."",""               I do sweete Nephew."",""            "",""            "",""               Quee."",""               Brother, you know it is impossible."",""            "",""            "",""               P",Non
"rince."",""               Why, is he dead?"",""            "",""            "",""               Queen."",""               No, God forbid."",""            "",""            "",""               Edmun."",""               "",""                  I would these wordes proceeded from your heart."",""            "",""            "",""               Mort. iu."",""               Inconstant Edmund, doost thou fauor him,"",""               That wast a cause of his imprisonment?"",""            "",""            "",""               Edm."",""       ",Non
"        The more cause haue I now to make amends."",""            "",""            "",""               Mort. iu."",""               "",""                  I tell thee tis not meet, that one so false"",""               Should come about the person of a prince,"",""               My lord, he hath betraied the king his brother,"",""               And therefore trust him not."",""            "",""            "",""               Prince."",""               But hee repents, and sorrowes for it now."",""            "",""          ",Non
"  "",""               Queen."",""               Come sonne, and go with this gentle Lorde and me."",""            "",""            "",""               Prin."",""               With you I will, but not with Mortimer."",""               "",""            "",""            "",""               Mort. iu."",""               Why yongling, sodainst thou so of Mortimer?"",""               Then I will carrie thee by force away."",""            "",""            "",""               Prin."",""               Helpe vnckle Kent, Mortimer will w",Non
"rong me."",""            "",""            "",""               Quee."",""               Brother Edmund, striue not, we are his friends,"",""               "",""                  Isabell is neerer then the earle of Kent."",""            "",""            "",""               Edm."",""               Sister, Edward is my charge, redeeme him."",""            "",""            "",""               Queen."",""               "",""                  Edward is my sonne, and I will keepe him."",""            "",""            "",""               E",Non
"dmu."",""               "",""                  Mortimer shall know that he hath wrongd mee."",""               Hence will I haste to Killingworth castle,"",""               "",""                  And rescue aged Edward from his foes,"",""               To be reuengde on Mortimer and thee."",""            "",""            Exeunt omnes."",""            Enter Matreuis and Gurney with the king."",""            "",""               Matr."",""               My lord, be not pensiue, we are your friends,"",""               Men ar",Non
"e ordaind to liue in miserie,"",""               Therefore come, dalliance dangereth our liues."",""            "",""            "",""               Edw."",""               Friends, whither must vnhappie Edward go,"",""               Will hatefull Mortimer appoint no rest?"",""               Must I be vexed like the nightly birde,"",""               Whose sight is loathsome to all winged fowles?"",""               When will the furie of his minde asswage?"",""               When will his hart be satisfied with blou",Non
"d?"",""               If mine will serue, vnbowell straight this brest,"",""               And giue my heart to Isabell and him,"",""               It is the chiefest marke they leuell at."",""            "",""            "",""               Gurney."",""               Not so my liege, the Queene hath giuen this charge,"",""               To keepe your grace in safetie,"",""               Your passions make your dolours to increase."",""            "",""            "",""               Edw."",""               This vsage ma",Non
"kes my miserie increase."",""               But can my ayre of life continue long,"",""               When all my sences are anoyde with stenche?"",""               Within a dungeon Englands king is kept,"",""               Where I am staru'd for want of sustenance,"",""               My daily diet, is heart breaking sobs,"",""               That almost rents the closet of my heart,"",""               Thus liues old Edward not relieu'd by any,"",""               "",""                  And so must die, though piti",Non
"ed by many."",""               O water gentle friends to coole my thirst,"",""               And cleare my bodie from foule excrements."",""            "",""            "",""               Matr."",""               Heeres channell water, as our charge is giuen,"",""               Sit downe, for weele be Barbars to your grace."",""            "",""            "",""               Edw."",""               Traitors away, what will you murther me,"",""               Or choake your soueraigne with puddle water?"",""            """,Non
",""            "",""               Gurn."",""               No, but wash your face, and shaue away your beard,"",""               Least you be knowne, and so be rescued."",""            "",""            "",""               Matr."",""               Why striue you thus, your labour is in vaine?"",""            "",""            "",""               Edward."",""               The Wrenne may striue against the Lions strength."",""               But all in vaine, so vainely do I striue,"",""               To seeke for mercie at ",Non
"a tyrants hand."",""               They wash him with puddle water, and shaue his beard away."",""               Immortall powers, that knowes the painfull cares,"",""               That waites vpon my poore distressed soule,"",""               O leuell all your lookes vpon these daring men,"",""               That wronges their liege and soueraigne, Englands king,"",""               O Gaueston, it is for thee that I am wrongd,"",""               For me, both thou, and both the Spencers died,"",""              ",Non
" And for your sakes, a thousand wronges ile take,"",""               The Spencers ghostes, where euer they remaine,"",""               Wish well to mine, then tush for them ile die."",""            "",""            "",""               Matr."",""               Twixt theirs and yours, shall be no enmitie,"",""               Come, come, away, now put the torches out,"",""               Weele enter in by darkenes to Killingworth."",""            "",""            Enter Edmund."",""            "",""               Gurn."",""   ",Non
"            How now, who comes there?"",""            "",""            "",""               "",""               Matr."",""               Guarde the king sure, it is the earle of Kent."",""            "",""            "",""               Edw."",""               O gentle brother, helpe to rescue me."",""            "",""            "",""               Matr."",""               Keepe them a sunder, thrust in the king."",""            "",""            "",""               Edm."",""               Souldiers, let me but talke to him one w",Non
"orde."",""            "",""            "",""               Gur."",""               Lay hands vpon the earle for this assault."",""            "",""            "",""               Edmu."",""               Lay downe your weapons, traitors yeeld the king."",""            "",""            "",""               Matr."",""               "",""                  Edmund, yeeld thou thy self, or thou shalt die."",""            "",""            "",""               Edmu."",""               Base villaines, wherefore doe you gripe mee thus?"",""  ",Non
"          "",""            "",""               Gurney."",""               Binde him, and so conuey him to the court."",""            "",""            "",""               Edm."",""               Where is the court but heere, heere is the king,"",""               And I will visit him, why stay you me?"",""            "",""            "",""               Matr."",""               The court is where lord Mortimer remaines,"",""               Thither shall your honour go, and so farewell."",""            "",""            Exeunt Ma",Non
"tr. and Gurney, with the king. Manent Edmund and the souldiers."",""            "",""               Edm."",""               O miserable is that commonweale, where lords"",""               Keepe courts, and kings are lockt in prison!"",""            "",""            "",""               Sould."",""               Wherefore stay we? on sirs to the court."",""            "",""            "",""               Edm."",""               I, load me whether you will, euen to my death,"",""               Seeing that my brother cannot ",Non
"be releast."",""            "",""            Exeunt omnes."",""            Enter Mortimer alone."",""            "",""               Mort. iu."",""               The king must die, or Mortimer goes downe,"",""               The commons now begin to pitie him,"",""               Yet he that is the cause of Edwards death,"",""               Is sure to pay for it when his sonne is of age,"",""               And therefore will I do it cunninglie,"",""               "",""                  This letter written by a friend of ",Non
"ours,"",""               Containes his death, yet bids them saue his life."",""               Edwardum occidere nolite timere bonum est."",""               Feare not to kill the king tis good he die."",""               But read it thus, and thats an other sence:"",""               Edwardum occidere nolite timere bonum est."",""               Kill not the king tis good to feare the worst."",""               Vnpointed as it is, thus shall it goe,"",""               That being dead, if it chaunce to be found,"",""  ",Non
"             "",""                  Matreuis and the rest may beare the blame,"",""               And we be quit that causde it to be done:"",""               Within this roome is lockt the messenger,"",""               That shall conueie it, and performe the rest,"",""               And by a secret token that he beares,"",""               Shall he be murdered when the deed is done."",""               "",""                  Lightborn, come forth, art thou as resolute as thou wast?"",""            "",""            """,Non
",""               Light."",""               What else my lord? and farre more resolute."",""            "",""            "",""               Mort. iu."",""               And hast thou cast how to accomplish it?"",""            "",""            "",""               Light."",""               I, I, and none shall know which way he died."",""            "",""            "",""               Mortim. iu."",""               But at his lookes Lightborne thou wilt relent."",""            "",""            "",""               Light."",""     ",Non
"          Relent, ha, ha, I vse much to relent."",""            "",""            "",""               Mort. iu."",""               Well, do it brauely, and be secret."",""            "",""            "",""               Light."",""               You shall not need to giue instructions,"",""               Tis not the first time I haue killed a man,"",""               I learnde in Naples how to poison flowers,"",""               To strangle with a lawne thrust through the throte,"",""               To pierce the wind-pipe",Non
" with a needles point,"",""               Or whilst one is a sleepe, to take a quill"",""               And blowe a little powder in his eares,"",""               Or open his mouth, and powre quick siluer downe,"",""               But yet I haue a brauer way then these."",""            "",""            "",""               "",""               Mort. iu."",""               Whats that?"",""            "",""            "",""               Light."",""               Nay, you shall pardon me, none shall knowe my trickes."",""     ",Non
"       "",""            "",""               Mort. iu."",""               I care not how it is, so it be not spide,"",""               Deliuer this to Gurney and Matrenis,"",""               "",""               At euery ten miles end thou hast a horse."",""               Take this, away, and neuer see me more."",""            "",""            "",""               Lightborne."",""               No."",""            "",""            "",""               Mort. iu."",""               No, vnlesse thou bring me newes of Edwards death.",Non
""",""            "",""            "",""               Light."",""               That will I quicklie do, farewell my lord."",""            "",""            "",""               Mor."",""               The prince I rule, the queene do I commaund,"",""               And with a lowly conge to the ground,"",""               The proudest lords salute me as I passe,"",""               I seale, I cancell, I do what I will,"",""               Feard am I more then lou'd, let me be feard,"",""               And when I frowne, make ",Non
"all the court looke pale,"",""               "",""                  I view the prince with Aristorchus eyes,"",""               Whose lookes were as a breeching to a boye,"",""               They thrust vpon me the Protectorship,"",""               And sue to me for that that I desire,"",""               While at the councell table, graue enough,"",""               And not vnlike a bashfull paretaine,"",""               First I complaine of imbecilitie,"",""               Saying it is, onus quam grauissimum,"",""  ",Non
"             "",""               Till being interrupted by my friends,"",""               "",""                  Suscepi that prouinciam as they terme it,"",""               And to conclude, I am Protector now,"",""               Now is all sure, the Queene and Mortimer"",""               "",""               Shall rule the realme, the king, and none rule vs,"",""               Mine enemies will I plague, my friends aduance,"",""               And what I list commaund, who dare controwle,"",""               "",""     ",Non
"             Maior sum quam cui possit fortuna nocere,"",""               And that this be the coronation day,"",""               It pleaseth me, and Isabell the Queene,"",""               The trumpets sound, I must go take my place."",""            "",""            Enter the yong King, Bishop, Champion, Nobles, Queene."",""            "",""               Bish."",""               Long liue king Edward, by the grace of God"",""               King of England, and lorde of Ireland."",""            "",""            "",""  ",Non
"             Cham."",""               If any Christian, Heathen, Turke, or Iew,"",""               Dares but affirme, that Edwards not true king."",""               And will auouche his saying with the sworde,"",""               "",""                  I am the Champion that will combate him."",""            "",""            "",""               Mort. iu."",""               None comes, sound trumpets."",""            "",""            "",""               King."",""               Champion, heeres to thee."",""            "",""  ",Non
"          "",""               Qu."",""               Lord Mortimer, now take him to your charge."",""            "",""            Enter Souldiers with the Earle of Kent prisoner."",""            "",""               Mor. iu."",""               What traitor haue wee there with blades and billes?"",""            "",""            "",""               Sould."",""               "",""                  Edmund the Earle of Kent."",""            "",""            "",""               King."",""               What hath he done?"",""          ",Non
"  "",""            "",""               Sould."",""               "",""                  A would haue taken the king away perforce,"",""               As we were bringing him to Killingworth."",""            "",""            "",""               Mortimer. iu."",""               Did you attempt his rescue, Edmund speake?"",""            "",""            "",""               Edm."",""               "",""                  Mortimer, I did, he is our king,"",""               And thou compelst this prince to weare the crowne."",""     ",Non
"       "",""            "",""               "",""               Mort. iu."",""               Strike off his head, he shall haue marshall lawe."",""            "",""            "",""               Edm."",""               Strike of my head, base traitor I defie thee."",""            "",""            "",""               King."",""               My lord, he is my vnckle, and shall liue."",""            "",""            "",""               Mor. iu."",""               My lord, he is your enemie, and shall die."",""            "",""     ",Non
"       "",""               Edmund."",""               Staie villaines."",""            "",""            "",""               King."",""               Sweete mother, if I cannot pardon him,"",""               Intreate my lord Protector for his life."",""            "",""            "",""               Qu."",""               Sonne, be content, I dare not speake a worde."",""            "",""            "",""               King."",""               Nor I, and yet me thinkes I should commaund,"",""               But seeing I cannot,",Non
" ile entreate for him:"",""               My lord, if you will let my vnckle liue,"",""               I will requite it when I come to age."",""            "",""            "",""               Mort. iu."",""               Tis for your highnesse good, and for the realmes,"",""               How often shall I bid you beare him hence?"",""            "",""            "",""               Edm."",""               Art thou king, must I die at thy commaund?"",""            "",""            "",""               Mort. iu."",""         ",Non
"      At our commaund, once more away with him."",""            "",""            "",""               Edm."",""               Let me but stay and speake, I will not go,"",""               Either my brother or his sonne is king,"",""               And none of both, then thirst for Edmunds bloud,"",""               And therefore soldiers whether will you hale me?"",""            "",""            They hale Edmund away, and carie him to be beheaded."",""            "",""               King."",""               What safetie m",Non
"ay I looke for at his hands,"",""               If that my Vnckle shall be murthered thus?"",""            "",""            "",""               Queen."",""               Feare not sweete boye, ile garde thee from thy foes,"",""               Had Edmund liu'de, he would haue sought thy death,"",""               Come sonne, weele ride a hunting in the parke."",""            "",""            "",""               King."",""               And shall my Vnckle Edmund ride with vs?"",""            "",""            "",""            ",Non
"   "",""               Queene."",""               He is a traitor, thinke not on him, come."",""            "",""            Exeunt omnes."",""            Enter Matr. and Gurney."",""            "",""               Matr."",""               "",""                  Gurney, I wonder the king dies not,"",""               Being in a vault vp to the knees in water,"",""               To which the channels of the castell runne,"",""               From whence a dampe continually ariseth,"",""               That were enough to poi",Non
"son any man,"",""               Much more a king brought vp so tenderlie."",""            "",""            "",""               Gurn."",""               And so do I, Matreuis: yesternight"",""               "",""                  I opened but the doore to throw him meate,"",""               And I was almost stifeled with the sauor."",""            "",""            "",""               Matr."",""               He hath a body able to endure,"",""               More then we can enflict, and therefore now,"",""               Let",Non
" vs assaile his minde another while."",""            "",""            "",""               Gurn."",""               Send for him out thence, and I will anger him."",""            "",""            "",""               Matr."",""               But stay, whose this?"",""            "",""            Enter Lightborne."",""            "",""               Light."",""               My lord protector greetes you."",""            "",""            "",""               Gurn."",""               Whats heere? I know not how to conster it."",""     ",Non
"       "",""            "",""               Matr."",""               "",""                  Gurney, it was left vnpointed for the nonce,"",""               Edwardum occidere nolite timere,"",""               Thats his meaning."",""            "",""            "",""               Light."",""               Know you this token, I must haue the king?"",""            "",""            "",""               Matr."",""               "",""                  I stay a while, thou shalt haue answer straight."",""               This villain's",Non
" sent to make away the king."",""            "",""            "",""               Gurney."",""               "",""                  I thought as much."",""            "",""            "",""               "",""               Matr."",""               And when the murders done,"",""               See how he must be handled for his labour,"",""               "",""                  Pereat iste: let him haue the king,"",""               What else, heere is the keyes, this is the lake,"",""               Doe as you are commaunded b",Non
"y my lord."",""            "",""            "",""               Light."",""               I know what I must do, get you away,"",""               Yet be not farre off, I shall need your helpe,"",""               See that in the next roome I haue a fier,"",""               And get me a spit, and let it be red hote."",""            "",""            "",""               Matre."",""               Very well."",""            "",""            "",""               Gurn."",""               Neede you any thing besides?"",""            "",""",Non
"            "",""               Light."",""               What else, a table and a fetherbed."",""            "",""            "",""               Gurn."",""               Thats all."",""            "",""            "",""               Light."",""               "",""                  I, I, so when I call you, bring it in."",""            "",""            "",""               Matre."",""               Feare not you that."",""            "",""            "",""               Gurn."",""               Heeres a light to go into the dungeon",Non
"."",""            "",""            "",""               Lightbor."",""               So now must I about this geare, nere was there any"",""               So finely handled as this king shalbe,"",""               Foh, heeres a place in deed with all my hart."",""            "",""            "",""               Edward."",""               VVhose there, what light is that, wherefore comes thou?"",""            "",""            "",""               Light."",""               To comfort you, and bring you ioyfull newes."",""        ",Non
"    "",""            "",""               Edward."",""               Small comfort findes poore Edward in thy lookes,"",""               Villaine, I know thou comst to murther me."",""            "",""            "",""               Light."",""               To murther you my most gratious lorde,"",""               Farre is it from my hart to do you harme,"",""               The Queene sent me, to see how you were vsed,"",""               For she relents at this your miserie."",""               And what eyes can refrain",Non
