Text,Label
" hath thus decreed,"",""               To make some good, but others to exceed,"",""               And you are her labourd scholler: come Queene a th'feast,"",""               For (Daughter) so you are; heere take your place:"",""               Martiall the rest, as they deserue their grace."",""            "",""            "",""               Knights."",""               We are honour'd much by good S"",""                        •"",""                     monides."",""               "",""            "",""            "","" ",Bad
"              King."",""               Your presence glads our dayes, honour we loue,"",""               For who hates honour, hates the Gods aboue."",""            "",""            "",""               M"",""                     •"",""                  rshal."",""               Sir, yonder is your place."",""            "",""            "",""               Peri."",""               Some other is more fit."",""            "",""            "",""               1. Knight."",""               Contend not sir, for we are Gentlemen,"",""",Bad
"               Ha"",""                     •"",""                  e neither in our hearts, nor outward eyes,"",""               Enuies the great, nor shall the low despise."",""            "",""            "",""               Peri."",""               You are right courtious Knights."",""            "",""            "",""               King."",""               Sit sir, sit."",""               By "",""                     "",""                        •"",""                     oue (I wonder) that is King of thoughts,"",""      ",Bad
"         These Cates resist mee, hee not thought vpon."",""            "",""            "",""               Tha"",""               By Iuno (that is Queene of mariage)"",""               All Viands that I eate do seeme vnsauery,"",""               Wishing him my meat: sure hee's a gallant Gentleman."",""            "",""            "",""               Kin."",""               Hee's but a countrie Gentleman: ha's done no more"",""               Then other Knights haue done, ha's broken a Staffe,"",""               "",""    ",Bad
"              Or so; so let it passe."",""            "",""            "",""               Th"",""                     •"",""                  ."",""               To mee he seemes like Diamond, to Glasse."",""            "",""            "",""               Peri."",""               You Kings to mee, like to my fathers picture,"",""               Which tels in that glory once he was,"",""               Had Princes sit like Starres about his Thro"",""                     •"",""                  ne,"",""               And hee ",Bad
"the Sunne for them to reuerence;"",""               None that beheld him, but like lesser lights,"",""               Did vaile their Crownes to his supremacie;"",""               Where now his sonne like a Gloworme in the night,"",""               The which hath Fire in darknesse, none in light:"",""               Whereby I see that Time's the King of men,"",""               Hee's both their Parent, and he is their Graue,"",""               And giues them what he will, not what they craue."",""            "",""  ",Bad
"          "",""               King."",""               What▪ are you merry, Knights?"",""            "",""            "",""               Knights."",""               Who can be other, in this royall presence."",""            "",""            "",""               King."",""               Heere, with a Cup that's stur'd vnto the brim,"",""               As do you loue, fill to your Mistris lippes,"",""               Wee drinke this health to you."",""            "",""            "",""               Knights."",""               We ",Bad
"thanke your Grace."",""            "",""            "",""               King."",""               Yet pause awhile, yon Knight doth sit too melancholy,"",""               As if the entertainement in our Court,"",""               Had not a shew might counteruaile his worth:"",""               Note it not you, Thaisa."",""               "",""            "",""            "",""               Tha."",""               What is't to me, my father?"",""            "",""            "",""               king."",""               O attend my ",Bad
"Daughter,"",""               Princes in this, should liue like Gods aboue,"",""               Who freely giue to euery one that come to honour them:"",""               And Princes not doing so, are like to Gnats,"",""               Which make a sound, but kild, are wondred at:"",""               Therefore to make his entraunce more sweet,"",""               Heere, say wee drinke this standing boule of wine to him."",""            "",""            "",""               Tha."",""               Alas my Father, it befits",Bad
" not mee,"",""               Vnto a stranger Knight to be so bold,"",""               He may my profer take for an offence,"",""               Since men take womens giftes for impudenc"",""                     •"",""                  ."",""            "",""            "",""               king."",""               How? doe as I bid you, or you'le mooue me else."",""            "",""            "",""               Tha."",""               Now by the Gods, he could not please me better."",""            "",""            "",""       ",Bad
"        "",""               king."",""               And furthermore tell him, we desire to know of him"",""               Of whence he is, his name, and Parentage?"",""            "",""            "",""               Tha."",""               The King my father (sir) has drunke to you."",""            "",""            "",""               Peri."",""               I thanke him."",""            "",""            "",""               Tha."",""               Wishing it so much blood vnto your life."",""            "",""            "",""  ",Bad
"             Peri."",""               I thanke both him and you, and pledge him freely."",""            "",""            "",""               Tha."",""               And further, he desires to know of you,"",""               Of whence you are, your name and parentage?"",""            "",""            "",""               Peri."",""               A Gentleman of Tyre, my name Pericles,"",""               "",""               My education beene in Artes and Armes:"",""               Who looking for aduent"",""                   ",Bad
"  •"",""                  res in the world,"",""               Was by the rough Seas reft of Ships and men,"",""               and after shipwracke, driuen vpon this shore."",""            "",""            "",""               Tha."",""               He thankes your Grace; names himselfe Pericles,"",""               "",""               A Gentleman of Tyre: who onely by misfortune of the seas,"",""               Bereft of Shippes and Men, cast on this shore."",""            "",""            "",""               king."",""    ",Bad
"           Now by the Gods, I pitty his misfortune,"",""               And will awake him from his melancholy."",""               Come Gentlemen, we sit too long on trifles,"",""               And waste the time which lookes for other reuels;"",""               Euen in your Armours as you are addrest,"",""               Will well become a Souldiers daunce:"",""               I will not haue excuse with saying this,"",""               Lowd Musicke is too harsh for Ladyes heads,"",""               Since they loue",Bad
" men in armes, as well as beds."",""               They daunc"",""                     •"",""                  ."",""               So, this was well askt, t'was so well perform'd."",""               Come sir, heer's a Lady that wants breathing too,"",""               And I haue heard, you Knights of Tyre,"",""               "",""               Are excellent in making Ladyes trippe;"",""               And that their Measures are as excellent."",""            "",""            "",""               Peri."",""               I",Bad
"n those that practize them, they are (my Lord)"",""            "",""            "",""               king."",""               Oh that's as much, as you would be denyed"",""               Of your faire courtesie: vnclaspe, vnclaspe."",""               They daunce."",""               Thankes Gentlemen to all, all "",""                     •"",""                  aue done well;"",""               But you the best: Pages and lights, to conduct"",""               "",""                  These Knights vnto their seuerall Lodgi",Bad
"ngs:"",""               Yours sir, we haue giuen order be next our owne."",""            "",""            "",""               Peri."",""               I am at your Graces pleasure."",""               Princes, it is too late to talke of Lo"",""                     •"",""                  e."",""               And that's the marke I know, you leuell at:"",""               Therefore each one betake him to his rest,"",""               To morrow all for speeding do their best."",""            "",""            Enter Hellicanus",Bad
" and Escanes."",""            "",""               Hell."",""               No Escanes, know this of mee,"",""               "",""                  Antiochus from incest liued not free:"",""               For which the most high Gods not minding,"",""               Longer to with-hold the vengeance that"",""               They had in store, due to this heynous"",""               Capitall offence, euen in the height and pride"",""               Of all his glory, when he was seated in"",""               A Chariot of an ",Bad
"inestimable value, and his daughter"",""               With him; a fire from heauen came and shriueld"",""               Vp those bodyes euen to lothing, for they so stounke,"",""               That all those eyes ador'd them, ere their fall,"",""               Scorne now their hand should giue them buriall."",""            "",""            "",""               Escanes."",""               T'was very strange."",""            "",""            "",""               H"",""                     •"",""                  ll."",""     ",Bad
"          And yet but iustice; for though this King were great,"",""               His greatnesse was no gard to barre heauens shaft,"",""               But sinne had his reward."",""            "",""            "",""               Escan."",""               Tis very true."",""            "",""            Enter two or three Lords."",""            "",""               1. Lord."",""               See, not a man in priuate conference,"",""               Or counsaile, ha's respect with him but hee."",""            "",""         ",Bad
"   "",""               2. Lord."",""               It shall no longer grieue, without reprofe."",""            "",""            "",""               3. Lord."",""               And curst be he that will not second it."",""            "",""            "",""               1. Lord."",""               Follow me then: Lord Hellicane, a word."",""            "",""            "",""               Hell."",""               With mee? and welcome happy day, my Lords."",""            "",""            "",""               1. Lord."",""           ",Bad
"    Know, that our griefes are risen to the top,"",""               And now at length they ouer-flow their bankes."",""            "",""            "",""               Hell."",""               Your griefes, for what?"",""               "",""                  Wrong not your Prince, you loue."",""            "",""            "",""               1. Lord."",""               Wrong not your selfe then, noble Hellican,"",""               "",""               But if the Prince do liue, let vs salute him,"",""               Or know ",Bad
"what ground's made happy by his breath:"",""               If in "",""                     〈…〉"",""                   he liue, wee'le seeke him out:"",""               If in his "",""                     •"",""                  raue he rest, wee'le find him there,"",""               And be resolued he liues to gouerne vs:"",""               Or dead, giu"",""                     •"",""                  's cause to mourne his funerall,"",""               And leaue vs to our free election."",""            "",""            """,Bad
",""               2. Lord."",""               Whose death in deed, the strongest in our sensure,"",""               And knowing this Kingdome is without a head,"",""               Like goodly Buyldings left without a Roofe,"",""               Soone fall to ruine: your noble selfe,"",""               That best know how to rule, and how to raigne,"",""               Wee thus submit vnto our Soueraigne."",""            "",""            "",""               Omnes."",""               Liue noble Hellicane."",""              ",Bad
" "",""            "",""            "",""               Hell."",""               Try honours cause; forbeare your suffrages:"",""               If that you loue Prince Pericles, forbeare,"",""               (Take I your wish, I leape into the seas,"",""               Where's howerly trouble, for a minuts ease)"",""               A twelue-month longer, let me intreat you"",""               To forbeare the absence of your King;"",""               If in which time expir'd, he not returne,"",""               I shall with ",Bad
"aged patience beare your yoake:"",""               But if I cannot w"",""                     ••"",""                  ne you to this loue,"",""               Goe search like nobles, like noble subiects,"",""               And in your search, spend your aduenturous worth,"",""               Whom if you find, and winne vnto returne,"",""               You shall like Diamonds "",""                     •"",""                  it about his Crowne."",""            "",""            "",""               1. Lord."",""            ",Bad
"   To wisedome, hee's a foole, that will not yeeld:"",""               And since Lord Hellicane enioyneth vs,"",""               We with our trauels will endeauour."",""            "",""            "",""               Hell."",""               Then you loue vs, we you, & wee'le claspe hands:"",""               When Peeres thus knit, a Kingdome euer stands."",""            "",""            Enter the King re"",""                  ••"",""               ing of a letter at one doore,"",""the Knightes meete him."",""           ",Bad
" "",""               1. Knight."",""               Good morrow to the good Sim"",""                        •"",""                     ui"",""                        •"",""                     es."",""               "",""            "",""            "",""               "",""               King."",""               Knights, from my daughter this I let you know▪"",""               "",""               That for this twelue-month, shee'le not vndertake"",""               A maried life: her reason to her selfe is onely knowne,"",""   ",Bad
"            Which from her, by no meanes can I get."",""            "",""            "",""               2. Knight."",""               May we not get accesse to her (my "",""                     〈◊〉"",""                  ?)"",""            "",""            "",""               king."",""               Fayth, by no meanes, she hath so strictly"",""               Tyed her to her Chamber, that t'is impossible:"",""               One twelue Moones more shee'le weare Dianas liuerie:"",""               This by the eye of Cinthy",Bad
"a hath she vowed,"",""               And on her Virgin honour, will not breake it."",""            "",""            "",""               3. knight."",""               Loth to bid-farewell, we take our leaues."",""            "",""            "",""               king."",""               So, they are well dispatcht:"",""               Now to my daughters Letter; she telles me heere,"",""               Shee'le wedde the stranger Knight;"",""               Or neuer more to view nor day nor light."",""               T'is well ",Bad
"Mistris, your choyce agrees with mine:"",""               I like that well: nay how absolute she's in't,"",""               Not minding whether I dislike or no."",""               Well, I do commend her choyce, and will no longer▪"",""               "",""               Haue it be delayed: Soft, heere he comes,"",""               I must dissemble it."",""            "",""            Enter Pericl"",""                  ••"",""               ."",""            "",""               Peri."",""               All fortune to the go",Bad
"od Sy"",""                        •"",""                     mid"",""                        •"",""                     s."",""               "",""            "",""            "",""               King."",""               To you as much: Sir, I am behoulding to you"",""               For your sweete Musicke this last night:"",""               I do protest, my eares were neuer better fedde"",""               With such delightfull pleasing harmonie."",""            "",""            "",""               Peri."",""               It ",Bad
"is your Graces pleasure to commend,"",""               Not my desert."",""            "",""            "",""               king."",""               Sir, you are Musickes maister."",""            "",""            "",""               Peri."",""               The worst of all her schollers (my good Lord.)"",""            "",""            "",""               king."",""               Let me aske you one thing:"",""               What do you thinke of my Daughter, sir?"",""            "",""            "",""               Peri."",""     ",Bad
"          A most vertuous Princesse."",""            "",""            "",""               king."",""               And she is faire too, is she not?"",""            "",""            "",""               Peri."",""               As a faire day in Sommer: woondrous faire."",""            "",""            "",""               "",""               king."",""               Sir, my Daughter thinkes very well of you,"",""               I so well, that you must be her Maister,"",""               And she will be your Scholler; therefore",Bad
" looke to it."",""            "",""            "",""               Peri."",""               I am vnworthy for her Scholemaister."",""            "",""            "",""               king."",""               She thinkes not so: peruse this writing else."",""            "",""            "",""               P"",""                     •"",""                  r."",""               What's here, a letter that she loues the knight of Tyre▪"",""                  "",""               "",""               T'is the Kings subtiltie to haue my ",Bad
"life:"",""               Oh seeke not to intrappe me, gracious Lord,"",""               A Stranger, and distressed Gentleman,"",""               That neuer aymed so hie, to loue your Daughter,"",""               But bent all offices to honour her."",""            "",""            "",""               king."",""               Thou hast bewitcht my daughter,"",""               And thou art a villaine."",""            "",""            "",""               Peri."",""               By the Gods I haue not; neuer did thought"",""  ",Bad
"             Of mine leuie offence; nor neuer did my actions"",""               Yet commence a deed might gaine her loue,"",""               Or your displeasure."",""            "",""            "",""               king."",""               Traytor, thou lyest."",""            "",""            "",""               Peri."",""               Traytor?"",""            "",""            "",""               king."",""               I, traytor."",""            "",""            "",""               Peri."",""               Euen in his throat, ",Bad
"vnlesse it be the King,"",""               That cals me Traytor, I returne the lye."",""            "",""            "",""               king."",""               Now by the Gods, I do applaude his courage."",""            "",""            "",""               Peri."",""               My actions are as noble as my thoughts."",""               That neuer relisht of a base discent:"",""               I came vnto your Court for Honours cause,"",""               And not to be a Rebell to her state:"",""               And he th",Bad
"at otherwise accountes of mee,"",""               This Sword shall prooue, hee's Honours enemie."",""            "",""            "",""               king."",""               No"",""                     •"",""                  heere comes my Daughter, she can witnesse it."",""            "",""            Enter Thaisa."",""            "",""               Peri."",""               Then as you are as vertuous, as faire,"",""               Resolue your angry Father, if my tongue"",""               Did ere solicite, or my hand s",Bad
"ubscribe"",""               To any sillable that made loue to you?"",""            "",""            "",""               Thai."",""               Why sir, say if you had, who take"",""                     •"",""                   offence?"",""               "",""                  At that, would make me glad?"",""            "",""            "",""               King."",""               Yea Mistris, are you so peremptorie?"",""               I am glad on't with all my heart,"",""               Ile tame you; Ile bring you in sub",Bad
"iection."",""               Aside."",""               Will you not, hauing my consent,"",""               Bestow your loue and your affections,"",""               Vpon a Stranger? who for ought I know,"",""               May be (nor can I thinke the contrary)"",""               Aside."",""               As great in blood as I my selfe:"",""               Therefore, heare you Mistris, either frame"",""               Your will to mine: and you sir, heare you;"",""               Either be rul'd by mee, or Ile make you",Bad
","",""               Man and wife: nay come, your hands,"",""               And lippes must seale it too: and being ioynd,"",""               Ile thus your hopes destroy, and for further griefe:"",""               God giue you ioy; what are you both pleased?"",""            "",""            "",""               Th"",""                     •"",""                  ."",""               Yes, if you loue me sir?"",""            "",""            "",""               Peri."",""               Euen as my life, my blood that fosters i",Bad
"t."",""            "",""            "",""               King."",""               What are you both agreed?"",""            "",""            "",""               Ambo."",""               Yes, if't please your Maiestie."",""            "",""            "",""               King."",""               It pleaseth me so well, that I will see you wed,"",""               And then with what haste you can, get you to bed."",""            "",""            Exiunt."",""            Enter Gower."",""            Now sleepe y slacked hath the rout,",Bad
""",""            No din but snores about the house,"",""            Made louder by the orefed breast,"",""            Of this most pompous maryage Feast:"",""            The Catte with eyne of burning cole,"",""            Now coutches from the Mouses "",""                  •"",""               ole;"",""            And Cricket sing at the Ouens mouth,"",""            Are the blyther for their drouth:"",""            "",""               Hymen hath brought the Bride to bed,"",""            Whereby the los"",""             ",Bad
"     •"",""               e of may denhead,"",""            A Babe is moulded: be attent,"",""            "",""               And Time that is so briefly spent,"",""            With your fine fancies quaintly each,"",""            What's dumbe in shew, I'le plaine with speach."",""            Enter Pericles and Symonides at one d"",""                  •"",""               re with attendantes,"",""a Messenger meete, them, knee"",""                  •"",""               es and giues Pericles a letter,"",""Pericles shewes i",Bad
"t Sy"",""                     •"",""                  onides, the Lords kneele to him;"",""then enter Thaysa with "",""                  〈◊〉"",""               , with Lichorida a nurse,"",""the King shewes her th"",""                  •"",""                letter, she reioyces: she and Pericle"",""                     •"",""                  "",""               "",""take leaue of her father, and depart."",""            By many a dearne and painefull pearch"",""            Of Perycles the carefull search,"",""            By t",Bad
"he "",""                  •"",""               ower opposing Crignes,"",""            Which the world togeather ioynes,"",""            Is made with all due diligence,"",""            That horse and sayle and hie expence,"",""            Can steed the quest at last from Tyre:"",""            "",""            Fame answering the most strange enquire,"",""            To'th Court of King Symonides,"",""            "",""            Are Letters brought, the tenour these:"",""            "",""               Anti"",""             ",Bad
"        •"",""                  chus and his daughter dead,"",""            The men of Tyrus, on the head"",""            Of Helycanus would set on"",""            The Crowne of Tyre, b"",""                  •"",""               t he will none:"",""            The mutanie, hee there hastes t'oppresse,"",""            Sayes to'em, if King Pericles"",""            "",""            Come not home in twise sixe Moones,"",""            He obedient to their doomes,"",""            Will take the Crowne: the summe of this,"",""  ",Bad
"          Brought hither to Penlapolis,"",""            "",""            Irany shed the regions round,"",""            And euery one with claps can "",""                  •"",""               ound,"",""            Our heyre apparant is a King:"",""            Who dreampt? who thought of such a thing?"",""            Briefe he must hence depart to Tyre,"",""            "",""            His Queene with child, makes her desire,"",""            "",""               Which who shall crosse along to goe,"",""            Omit we ",Bad
"all their dole and woe:"",""            "",""               "",""                  "",""                     〈◊〉"",""                  "",""                her Nurse she takes,"",""            And so to Sea; their vessell shakes,"",""            On Neptune"",""                     •"",""                  "",""                billow, halfe the flood,"",""            Hath their Keele cut: but fortune mou'd,"",""            Varies againe, the grisled North"",""            Disgorges such a tempest forth,"",""            That as ",Bad
"a Ducke for life that diues,"",""            So vp and downe the poo"",""                  •"",""               e Ship driues:"",""            The Lady shreekes, and wel-a-neare,"",""            Do's fall in trauayle with her feare:"",""            And what ensues in this fell storme,"",""            Shal"",""                  •"",""                for it selfe, it selfe performe:"",""            I n"",""                  •"",""               ll relate, action may"",""            Conueniently the rest conuay;"",""         ",Bad
"   Which might not? what by me is told,"",""            In your imagination hold:"",""            This Stage, the Ship, vpon whose Decke"",""            The seas tost Pericles appeares to speake."",""            Enter Pericles a Shipbo"",""                  •"",""               rd."",""            "",""               Peri."",""               The God of this great Vast, rebuke these surges,"",""               Which wash both heauen and hell, and thou that hast"",""               Vpon the Windes commaund, bind them in ",Bad
"Brasse;"",""               Hauing call'd them from the deepe, ô still"",""               Thy dea"",""                     •"",""                  n"",""                     •"",""                  ng dreadfull thunders gently quench"",""               Thy "",""                     •••"",""                  ble sulphirous flashes: ô How Lychorida!"",""               "",""               How does my Queene then? storme venomously,"",""               Wilt thou s"",""                     •"",""                  eat all thy self",Bad
"e? the sea-mans Whistle"",""               Is as a whi"",""                     •"",""                  per in the eares of death,"",""               Vnheard Ly"",""                        •"",""                     h"",""                        •"",""                     ri"",""                        •"",""                     a? "",""                  "",""                     〈◊〉"",""                  , oh!"",""               Diuinest patrionesse, and my wife gentle"",""               To those that cry by night▪ conuey t",Bad
"hy deitie"",""               Aboard our dauncing Boat make swift the pangues"",""               Of my Queenes trauayles? now Lychori"",""                        ••"",""                     ."",""               "",""            "",""            "",""               Enter Lychorida."",""            "",""               Lychor."",""               Heere is a thing too young for such a place,"",""               Who if it had conceit, would die, as I am like to doe:"",""               Take in your armes this peece of your dead Q",Bad
"ueene."",""            "",""            "",""               Peri."",""               How? how Lychori"",""                        •"",""                     a?"",""               "",""            "",""            "",""               Lycho."",""               Patience (good sir) do not assist the storme,"",""               Heer's all that is left liuing of your Queene;"",""               A litle Daughter: for the sake of it,"",""               Be manly, and take comfort."",""            "",""            "",""               Per."",",Bad
"""               O you Gods!"",""               Why do you make vs loue your goodly gyfts,"",""               And snatch them straight away? we heere below,"",""               Recall not what we giue, and therein may"",""               Vse honour with you."",""            "",""            "",""               Lycho."",""               Patience (good sir) euen for this charge."",""            "",""            "",""               Per."",""               Now mylde may be thy life,"",""               For a more blusterous birt",Bad
"h had neuer Babe:"",""               Quiet and gentle thy conditions; for"",""               Thou art the rudelyest welcome to this world,"",""               That euer was Princes Child: happy what followes,"",""               Thou hast as chiding a natiuitie▪"",""               "",""               As Fire, Ayre, Water, Earth, and Heauen can make,"",""               To harould thee from the wombe:"",""               Euen at the first, thy losse is more then can"",""               Thy portage quit, with all thou c",Bad
"anst find heere:"",""               Now the good Gods throw their best eyes vpon't."",""            "",""            Enter two Saylers."",""            "",""               1. Sayl."",""               What courage sir? God saue you."",""            "",""            "",""               Per."",""               Courage enough, I do not feare the "",""                     •"",""                  law,"",""               It hath done to me the worst: yet for the loue"",""               Of this poore Infant, this fresh new sea-far",Bad
"er,"",""               I would it would be quiet."",""            "",""            "",""               1. Sayl."",""               Slacke the bolins there; thou wilt not wilt thou:"",""               Blow and split thy selfe."",""            "",""            "",""               2. Sayl."",""               But Sea-roome, and the brine and cloudy billow"",""               Kisse the Moone, I care not."",""            "",""            "",""               "",""               "",""                  "",""                     •"",""      ",Bad
"            ."",""               Sir your Queene must ouer board, the sea workes hie,"",""               The Wind is lowd, and will not "",""                     ••"",""                  e till the Ship"",""               Be cleard of the dead."",""            "",""            "",""               Per."",""               That's your superstition."",""            "",""            "",""               1."",""               Pardon vs, sir; with vs at Sea it hath bin still obserued."",""               And we are strong in easter",Bad
"ne, therefore briefly yeeld'er,"",""            "",""            "",""               Per."",""               As you thinke meet; for she must ouer board straight;"",""               Most wretched Queene."",""            "",""            "",""               Lychor."",""               Heere she lyes sir."",""            "",""            "",""               Peri."",""               A terrible Child-bed hast thou had (my deare,"",""               No light, no fire, th'vnfriendly elements,"",""               Forgot thee vtterly, ",Bad
"nor haue I time"",""               To giue thee hallowd to thy graue, but straight,"",""               Must cast thee scarcly Cossind, in oare,"",""               Where for a monument vpon thy bones,"",""               The ayre remayning lampes, the belching Whale,"",""               And humming Water must orewelme thy corpes,"",""               Lying with simple shels: ô Lychorida,"",""               "",""               Bid Nes"",""                        •"",""                     or bring me Spices, Incke, and T",Bad
"aper,"",""               My Casket, and my lewels; and bid Nicander"",""               "",""               Bring me the Sattin Coffin: lay the Babe"",""               Vpon the Pillow; hie thee whiles I say"",""               A priestly farewell to her: sodainely, woman."",""            "",""            "",""               2."",""               Sir, we haue a Chist beneath the hatches,"",""               Caulkt and bittumed ready."",""            "",""            "",""               P"",""                     •"",""          ",Bad
"        ri."",""               I thanke thee: Mariner say, what Coast is this?"",""            "",""            "",""               2."",""               Wee are neere "",""                     "",""                        〈◊〉"",""                     ."",""               "",""            "",""            "",""               Peri."",""               Thither gentel Mariner,"",""               Alter thy course for "",""                     "",""                        〈◊〉"",""                     : When canst thou reach it?"",""    ",Bad
"        "",""            "",""               2."",""               By breake of day, if the Wind cease."",""            "",""            "",""               Peri."",""               O make for Th"",""                        •"",""                     sus,"",""               "",""               There will I visit Cle"",""                        •"",""                     r, for the Babe"",""               Cannot hold out to "",""                     "",""                        〈◊〉"",""                     ; there "",""            ",Bad
"         •"",""                  le leaue it"",""               At carefull nursing: goe thy wayes good Mariner,"",""               Ile bring the body presently."",""               Exit."",""            "",""            "",""               Enter Lord C"",""                  •"",""               rymon with a seruant."",""            "",""               Cery."",""               "",""                  Phylemon, hoe."",""            "",""            Enter Phylemon."",""            "",""               Phyl."",""               Doth my L",Bad
"ord call?"",""            "",""            "",""               C"",""                     ••"",""                  y."",""               Get Fire and meat for these poore men,"",""               T'as been a turbulent and stormie night."",""            "",""            "",""               S"",""                     •"",""                  ru."",""               I haue been in many; but such a night as this,"",""               Till now, I neare endured."",""            "",""            "",""               Cery."",""               Yo",Bad
"ur Maister will be dead ere you returne,"",""               There's nothing can be ministred to Nature,"",""               That can recouer him: giue this to the Pothecary,"",""               And tell me how it workes."",""            "",""            Enter two G"",""                  •"",""               ntlemen."",""            "",""               1. Gent."",""               Good morrow."",""            "",""            "",""               2. Gent."",""               Good morrow to your Lordship,"",""            "",""       ",Bad
"     "",""               Cery."",""               Gentlemen, why doe you stirre so early?"",""            "",""            "",""               1. Gent."",""               Sir, our lodgings standing bleake vpon the sea▪"",""               "",""               Shooke as the earth did quake:"",""               The very principals did seeme to rend and all to topple:"",""               Pure surprize and feare, made me to quite the house."",""            "",""            "",""               2. Gent."",""               That is th",Bad
"e cause we trouble you so early,"",""               T"",""                     •"",""                  is not our husbandry."",""            "",""            "",""               Cery."",""               O you say well."",""            "",""            "",""               1. "",""                     •"",""                  ent."",""               But I much maruaile that your Lordship,"",""               Hauing rich tire about you, should at these early howers,"",""               Shake off the golden slumber of repose; tis m",Bad
"ost strang"",""                     •"",""                  "",""               "",""               Nature should be so conuersant with Paine,"",""               Being thereto not compelled."",""            "",""            "",""               Cery."",""               I h"",""                     •"",""                  ld it euer Vertue and Cunning,"",""               Were endowments greater, then Noblenes"",""                     •"",""                  e & Riches;"",""               Carelesse Heyres, may the two latter da",Bad
"rken and expend;"",""               But Immortalitie attendes the former,"",""               Making a man a god:"",""               T'is knowne, I euer haue studied Physicke:"",""               Through which secret Art, by turning ore Authorities,"",""               "",""                  I haue togeather with my practize, made famyliar,"",""               To me and to my ayde, the blest infusions that dwels"",""               In Vegetiues, in Mettals, Stones: and can speake of the"",""               Disturbances",Bad
" that Nature works, and of her cures;"",""               which doth giue me a more content in course of true delight"",""               Then to be thirsty after tottering honour, or"",""               Tie my pleasure vp in silken Bagges,"",""               To please the Foole and Death."",""            "",""            "",""               2. Gent."",""               Your honour has through E"",""                        •"",""                     hesus,"",""               "",""               Poured foorth your charitie,",Bad
" and hundreds call themselues,"",""               Your Creatures; who by you, haue been restored;"",""               And not your knowledge, "",""                     •"",""                  our personall payne,"",""               But euen your Purse still open, hath built Lord Cerim"",""                        •"",""                     n,"",""               "",""               Such strong renowne, as time shall neuer."",""            "",""            Enter two or three with a Chi"",""                  •"",""           ",Bad
"    t."",""            "",""               Seru."",""               So, lift there."",""            "",""            "",""               Cer."",""               What's that?"",""            "",""            "",""               Ser."",""               Sir, euen now did the sea tosse vp vpon our shore"",""               This Chist; tis of some wracke."",""            "",""            "",""               Cer."",""               Set't downe, let's looke vpon't."",""            "",""            "",""               2. Gent."",""            ",Bad
"   T'is like a Co"",""                     ••"",""                  in, sir."",""            "",""            "",""               Cer."",""               What ere it be, t'is woondrous heauie;"",""               Wrench it open straight:"",""               If the Seas stomacke be orecharg'd with Gold,"",""               T'is a good constraint of Fortune it belches vpon vs."",""            "",""            "",""               2. Gent."",""               T'is so, my Lord."",""            "",""            "",""               Cer.""",Bad
",""               How close tis caulkt & bottomed, did the sea cast it vp?"",""            "",""            "",""               Sir."",""               I neuer saw so huge a billow sir▪ as tost it vpon shore."",""            "",""            "",""               Cer."",""               Wrench it open soft; it smels most sweetly in my sense."",""            "",""            "",""               2. Gent."",""               A delicate Odour."",""            "",""            "",""               Cer."",""               As euer l"",""   ",Bad
"                  ••"",""                  t m"",""                     •"",""                   nostrill: so, vp with it."",""               Oh you most potent Gods! what's here, a Corse?"",""            "",""            "",""               "",""                  "",""                     •"",""                  . Gent."",""               Most strange."",""            "",""            "",""               Cer."",""               Shrowded in Cloth of state, balmed and entreasured"",""with full bagges of Spices, a Pasport to Apo",Bad
"llo, perfect mee"",""in the Characters:"",""               "",""                  Heere I giue to vnderstand,"",""               If er"",""                     •"",""                   this Coffin driues alaud;"",""               I King Pericles haue lost"",""               This Queen, worth all our mundaine cost:"",""               Who finds her, giue her burying,"",""               She was the Daughter of a King:"",""               Besiaes, this Treasure for a "",""                     •"",""                  ee,"",""   ",Bad
"            The Go"",""                     •"",""                  s requit his charitie."",""               If thou liuest Pericles, thou hast a heart,"",""               That euer cracks for woe, this chaunc'd to night."",""            "",""            "",""               2. Gent."",""               Most likely sir."",""            "",""            "",""               C"",""                     •"",""                  r."",""               Nay certainely to night, for looke how fresh she looks"",""               They were",Bad
" too rough, that threw her in the sea."",""               Make a Fire within; fetch hither all my Boxes in my Closet,"",""               Death may vsurpe on Nature many howers, and yet"",""               The fire of life kindle againe the ore-prest spirits;"",""               I heard of an Egiptian that had 9. howers lien dead,"",""               Who was by good applyaunce recouered."",""               Enter one with Napkins and Fire."",""               Well sayd, well sayd; the fire and clothes: the rough an",Bad
"d"",""               Wofull Musick that we haue, cause it to sound beseech you:"",""               The Violl once more; how thou stirr"",""                     •"",""                  st thou blocke?"",""               The Musicke there: I pray you giue her ayre:"",""               Gentlemen, this Queene will liue,"",""               Nature awakes a warmth breath out of her;"",""               She hath not been entranc'st aboue fiue howers:"",""               See how she ginnes to blow into lifes flower againe."",",Bad
"""            "",""            "",""               1. Gent."",""               The Heauens, through you, encrease our wonder,"",""               And sets vp your "",""                     •"",""                  ame for euer."",""            "",""            "",""               Cer."",""               She is ali"",""                     •"",""                  e, behold her ey"",""                     •"",""                  lids"",""               Cases to those heau"",""                     •"",""                  nly iewels wh",Bad
